episode_id,func,cnt,total,ratio
137,info_comment,361,6327,0.057057057057057055
137,other,5203,6327,0.8223486644539276
137,promotion_meta,288,6327,0.04551920341394026
137,qa,368,6327,0.05816342658447922
137,ritual_call,97,6327,0.01533112059427849
137,touching_story,10,6327,0.00158052789631737
