episode_id,func,cnt,total,ratio
86,info_comment,120,5294,0.022667170381564034
86,other,4411,5294,0.8332074046089913
86,promotion_meta,309,5294,0.05836796373252739
86,qa,197,5294,0.037211938043067626
86,ritual_call,60,5294,0.011333585190782017
86,touching_story,197,5294,0.037211938043067626
