episode_id,func,cnt,total,ratio
137,emo_like,67698,126163,0.5365915521983465
137,emo_touching,67,126163,0.0005310590268145177
137,other,22474,126163,0.17813463535267868
137,quote_ritual,428,126163,0.0033924367683076653
137,ritual_call,583,126163,0.00462100615869946
137,role_label,458,126163,0.0036302243922544646
137,viewing_status,34455,126163,0.2730990861028986
