episode_id,emo,cnt,total,ratio
156,laugh,3347,23142,0.14462881341284245
156,neg,3330,23142,0.14389421830438165
156,other,10821,23142,0.46759139227378793
156,praise,4255,23142,0.1838648345000432
156,self_mock,174,23142,0.007518796992481203
156,touching,1215,23142,0.052501944516463575
